ener, rt Area, rt errors, distib area at  8 off axis angles
     29.0000000      0.0134700      0.0237300      0.0303500      0.0352200      0.0387700      0.0412500      0.0430500      0.0444200      1.9623100      1.8333100      1.6608300      1.4412500      1.1825300      0.9176200      0.7285600      0.5879300      1.9696137      1.8107681      1.6225374      1.4281284      1.2079070      0.9553894      0.7292272      0.5643471
     30.0000000      0.0131200      0.0232100      0.0298300      0.0347200      0.0382000      0.0405900      0.0423200      0.0436600      1.9103800      1.8068800      1.6527200      1.4310000      1.1542500      0.8675700      0.7147600      0.5730800      1.9212708      1.7743480      1.6102115      1.4204078      1.1896299      0.9077443      0.7149423      0.5473384
     31.0000000      0.0128600      0.0228100      0.0294300      0.0343000      0.0376600      0.0399600      0.0416500      0.0429500      1.8728400      1.7845600      1.6446800      1.4143699      1.1056700      0.8588500      0.6937000      0.5584400      1.8815923      1.7427601      1.5992444      1.4092022      1.1607521      0.8706420      0.6942950      0.5342771
     32.0000000      0.0127000      0.0225500      0.0291400      0.0339500      0.0371500      0.0393300      0.0409800      0.0422500      1.8497300      1.7657300      1.6364800      1.3923500      1.0279700      0.8526800      0.6749100      0.5444300      1.8565065      1.7154704      1.5888865      1.3930318      1.1137475      0.8597847      0.6733266      0.5187405
     33.0000000      0.0126300      0.0223900      0.0289300      0.0336400      0.0366900      0.0387300      0.0403200      0.0415400      1.8391500      1.7495199      1.6270601      1.3609400      0.9646000      0.8202500      0.6583900      0.5300800      1.8442689      1.6907223      1.5815297      1.3749751      1.0465372      0.8467546      0.6576193      0.5050723
     34.0000000      0.0125900      0.0222500      0.0286900      0.0332300      0.0361500      0.0381300      0.0396500      0.0408300      1.8333000      1.7288400      1.6097500      1.3060100      0.9674900      0.7851700      0.6407500      0.5137000      1.8370199      1.6824769      1.5703347      1.3438495      0.9975816      0.8105930      0.6374492      0.4906932
     35.0000000      0.0126600      0.0223200      0.0286600      0.0329500      0.0357200      0.0376800      0.0391600      0.0402900      1.8436199      1.7259400      1.5901500      1.2227100      0.9725000      0.7757500      0.6225600      0.5009400      1.8462765      1.6848434      1.5582509      1.2988641      0.9922296      0.7902598      0.6200936      0.4789203
     36.0000000      0.0127400      0.0224000      0.0286000      0.0326200      0.0351300      0.0369900      0.0384100      0.0395100      1.8553100      1.7236400      1.5621600      1.1150000      0.9338900      0.7448500      0.6062800      0.4878600      1.8572534      1.6879386      1.5385957      1.2245605      0.9843087      0.7722861      0.6046658      0.4665425
     37.0000000      0.0128400      0.0225100      0.0285400      0.0323600      0.0347200      0.0364700      0.0378400      0.0389000      1.8697799      1.7222000      1.5236100      1.0885600      0.8802500      0.7276900      0.5928500      0.4748500      1.8711009      1.6928952      1.5173573      1.1360695      0.9474713      0.7484952      0.5894954      0.4533974
     38.0000000      0.0129300      0.0225800      0.0283700      0.0320600      0.0344300      0.0361300      0.0374400      0.0384600      1.8826100      1.7153400      1.4592201      1.1105000      0.8794800      0.7104300      0.5763800      0.4630600      1.8838254      1.6952816      1.4781442      1.1019505      0.9075401      0.7277809      0.5719306      0.4422903
     39.0000000      0.0130900      0.0227700      0.0282700      0.0317500      0.0340700      0.0357000      0.0369700      0.0379600      1.9069099      1.7129000      1.3691800      1.1118500      0.8528800      0.6911600      0.5629200      0.4516900      1.9087296      1.7057399      1.4385337      1.1091712      0.9009857      0.7146094      0.5586508      0.4337496
     40.0000000      0.0131900      0.0228400      0.0280100      0.0311200      0.0333200      0.0349300      0.0361800      0.0371400      1.9215800      1.6989100      1.2435600      1.0592200      0.8315700      0.6812200      0.5510100      0.4407900      1.9246916      1.7053343      1.3615739      1.1031741      0.8707421      0.6949685      0.5473248      0.4214098
     41.0000000      0.0132800      0.0228700      0.0278200      0.0306700      0.0327600      0.0343300      0.0355600      0.0365000      1.9344500      1.6810400      1.1753401      1.0012800      0.8095200      0.6722500      0.5413900      0.4315100      1.9376605      1.6989714      1.2600608      1.0622805      0.8552486      0.6784050      0.5355221      0.4087653
     42.0000000      0.0133100      0.0227700      0.0276400      0.0305500      0.0326200      0.0341400      0.0353200      0.0362300      1.9378000      1.6476300      1.1969399      1.0133300      0.8006500      0.6556800      0.5297000      0.4228200      1.9430496      1.6852956      1.1859791      1.0138720      0.8308283      0.6737635      0.5234757      0.4024444
